,listing_id,damage,make,model,full_label,est_value,year,image1,image2,image3
10,26152080,4,0,6,9,5009,2010,"[[[ 93 107  72]
  [ 91 104  75]
  [ 86 100  77]
  ...
  [171 217 251]
  [171 217 251]
  [171 217 251]]

 [[ 81  94  59]
  [ 83  96  66]
  [ 84  97  74]
  ...
  [172 218 252]
  [172 218 252]
  [172 218 252]]

 [[ 78  89  56]
  [ 82  93  63]
  [ 74  85  63]
  ...
  [172 218 251]
  [172 218 251]
  [172 218 251]]

 ...

 [[142 124  98]
  [140 123  97]
  [150 133 106]
  ...
  [155 138 112]
  [147 130 104]
  [168 151 125]]

 [[123 104  87]
  [101  83  64]
  [115  97  75]
  ...
  [156 139 113]
  [142 125  99]
  [159 142 116]]

 [[112  92  81]
  [103  84  70]
  [104  86  68]
  ...
  [129 112  86]
  [109  92  66]
  [145 128 102]]]","[[[151 200 233]
  [151 200 233]
  [151 200 233]
  ...
  [133 109  73]
  [142 119  87]
  [133 113  83]]

 [[151 200 233]
  [151 200 233]
  [151 200 233]
  ...
  [137 113  75]
  [140 117  82]
  [142 120  88]]

 [[152 201 234]
  [152 201 234]
  [152 201 234]
  ...
  [129 106  65]
  [128 105  66]
  [126 104  66]]

 ...

 [[158 143 116]
  [145 127 102]
  [147 125 102]
  ...
  [114  99  88]
  [126 106  91]
  [133 111  93]]

 [[125 111  87]
  [114  96  74]
  [161 137 120]
  ...
  [118 103  89]
  [127 106  91]
  [132 109  92]]

 [[106  93  71]
  [115  98  78]
  [167 143 129]
  ...
  [121 105  92]
  [129 109  92]
  [134 110  93]]]","[[[ 73 141 190]
  [ 74 142 191]
  [ 75 143 192]
  ...
  [121 175 211]
  [121 175 211]
  [121 175 211]]

 [[ 76 144 193]
  [ 75 143 192]
  [ 73 141 190]
  ...
  [121 175 211]
  [121 175 211]
  [121 175 211]]

 [[ 74 142 191]
  [ 75 143 192]
  [ 76 144 193]
  ...
  [122 176 212]
  [122 176 212]
  [122 176 212]]

 ...

 [[  4   8  11]
  [  4   8  11]
  [  4   8  11]
  ...
  [125 109  84]
  [119 103  78]
  [109  93  68]]

 [[  5   9  12]
  [  5   9  12]
  [  5   9  12]
  ...
  [123 107  82]
  [121 105  80]
  [114  98  73]]

 [[  5   9  12]
  [  5   9  12]
  [  5   9  12]
  ...
  [114  98  73]
  [116 100  75]
  [116 100  75]]]"
11,26196420,0,0,6,10,6324,2009,"[[[ 90  94 112]
  [ 93  96 112]
  [112 112 126]
  ...
  [231 238 246]
  [230 237 245]
  [228 235 243]]

 [[ 84  89 103]
  [ 89  92 106]
  [135 135 147]
  ...
  [228 235 243]
  [229 236 245]
  [229 236 246]]

 [[110 115 125]
  [162 166 175]
  [129 130 137]
  ...
  [231 238 248]
  [229 236 246]
  [227 234 244]]

 ...

 [[ 63  68  88]
  [ 57  62  82]
  [ 81  86 104]
  ...
  [ 31  51  65]
  [ 27  43  58]
  [ 29  42  58]]

 [[ 58  63  84]
  [ 57  62  82]
  [ 64  69  87]
  ...
  [ 27  46  58]
  [ 30  44  58]
  [ 29  40  55]]

 [[ 66  71  92]
  [ 62  67  87]
  [ 65  70  88]
  ...
  [ 23  41  52]
  [ 25  39  52]
  [ 28  37  52]]]","[[[211 234 252]
  [211 234 252]
  [211 234 252]
  ...
  [252 252 250]
  [252 252 251]
  [252 252 252]]

 [[212 235 252]
  [212 235 252]
  [212 235 252]
  ...
  [252 252 250]
  [252 252 252]
  [252 252 252]]

 [[213 236 252]
  [213 236 252]
  [213 236 252]
  ...
  [252 252 251]
  [252 252 252]
  [252 252 254]]

 ...

 [[ 94 110  99]
  [ 94 110  99]
  [101 117 106]
  ...
  [174 163 145]
  [188 177 159]
  [180 169 151]]

 [[ 96 112 101]
  [ 97 113 102]
  [ 93 109  98]
  ...
  [196 185 167]
  [219 208 190]
  [191 180 162]]

 [[ 95 111 100]
  [ 96 112 101]
  [ 95 111 100]
  ...
  [183 172 154]
  [222 211 193]
  [184 173 155]]]","[[[182 198 213]
  [178 194 210]
  [177 193 208]
  ...
  [190 215 245]
  [190 215 245]
  [190 215 245]]

 [[177 192 207]
  [180 196 210]
  [181 197 211]
  ...
  [191 216 246]
  [191 216 246]
  [191 216 246]]

 [[172 188 200]
  [178 194 206]
  [181 197 209]
  ...
  [188 215 244]
  [188 215 244]
  [188 215 244]]

 ...

 [[ 27  41  54]
  [ 26  40  53]
  [ 22  36  49]
  ...
  [ 70  71  75]
  [ 59  62  70]
  [ 57  62  73]]

 [[ 16  30  43]
  [ 18  32  45]
  [  9  23  36]
  ...
  [ 95  94  90]
  [ 79  79  80]
  [ 72  74  79]]

 [[ 14  28  41]
  [  7  21  34]
  [  7  21  34]
  ...
  [124 121 111]
  [107 106 102]
  [ 95  96  96]]]"
12,26239650,4,0,3,11,23823,2014,"[[[250 253 255]
  [251 254 255]
  [252 254 254]
  ...
  [232 239 248]
  [229 236 247]
  [229 236 247]]

 [[252 253 255]
  [252 253 254]
  [252 254 254]
  ...
  [231 238 248]
  [228 235 246]
  [228 234 246]]

 [[254 252 252]
  [253 253 252]
  [252 254 253]
  ...
  [231 237 251]
  [228 234 249]
  [227 233 250]]

 ...

 [[106 104 115]
  [104 103 110]
  [ 91  89  94]
  ...
  [ 81  74  68]
  [ 83  76  70]
  [ 98  91  85]]

 [[ 98  97 103]
  [ 99  98 104]
  [ 98  97 101]
  ...
  [ 60  55  49]
  [ 66  61  55]
  [ 80  75  69]]

 [[ 98  97 102]
  [ 89  88  93]
  [ 94  93  98]
  ...
  [ 79  74  68]
  [ 88  83  77]
  [ 78  73  67]]]","[[[ 99  93  71]
  [ 97  91  69]
  [ 89  83  61]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[103  97  75]
  [100  94  72]
  [ 90  84  62]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[104  98  76]
  [100  94  72]
  [ 91  85  63]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[100  96  97]
  [103  99 100]
  [ 88  84  85]
  ...
  [ 92  90  94]
  [ 97  95  99]
  [ 87  85  89]]

 [[ 97  93  94]
  [ 87  83  84]
  [ 86  82  83]
  ...
  [101  98 106]
  [109 106 114]
  [101  98 106]]

 [[ 92  88  89]
  [ 74  70  71]
  [ 86  82  83]
  ...
  [ 99  96 106]
  [ 91  88  98]
  [ 82  79  89]]]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [102 121  94]
  [117 134 112]
  [144 158 143]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 92 112  85]
  [ 88 107  84]
  [114 130 114]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 96 118  92]
  [ 98 118  95]
  [ 80  98  80]]

 ...

 [[107 103 100]
  [110 106 103]
  [104 100  97]
  ...
  [117 101 101]
  [123 105 105]
  [122 104 104]]

 [[114 110 107]
  [103  99  96]
  [111 107 104]
  ...
  [119 107 106]
  [116 102 101]
  [106  92  91]]

 [[139 135 132]
  [128 124 121]
  [101  97  94]
  ...
  [130 119 117]
  [143 132 130]
  [122 110 108]]]"
13,26323940,2,0,0,12,2468,2002,"[[[ 78  88  80]
  [ 74  84  77]
  [ 75  84  79]
  ...
  [201 220 235]
  [201 220 235]
  [201 220 235]]

 [[ 81  91  84]
  [ 80  89  83]
  [ 79  88  83]
  ...
  [202 219 235]
  [202 219 235]
  [202 219 235]]

 [[ 99 108 103]
  [ 81  90  86]
  [101 110 106]
  ...
  [202 219 235]
  [202 219 235]
  [202 219 235]]

 ...

 [[  6  10  19]
  [  6  10  19]
  [  4   8  17]
  ...
  [ 22  21  31]
  [ 18  18  29]
  [ 17  19  31]]

 [[  5   9  18]
  [  4   8  17]
  [  4   8  17]
  ...
  [ 22  21  31]
  [ 13  13  25]
  [ 12  13  25]]

 [[  2   6  15]
  [  3   7  16]
  [  3   7  16]
  ...
  [ 25  24  35]
  [ 16  16  27]
  [ 14  15  27]]]","[[[180 221 249]
  [181 222 250]
  [181 224 253]
  ...
  [197 234 252]
  [197 234 252]
  [197 234 252]]

 [[182 221 250]
  [182 222 251]
  [181 223 253]
  ...
  [198 233 253]
  [198 233 253]
  [198 233 253]]

 [[183 222 251]
  [183 222 251]
  [182 223 253]
  ...
  [199 234 255]
  [199 234 255]
  [199 234 255]]

 ...

 [[ 18  43  73]
  [ 27  52  83]
  [ 22  46  77]
  ...
  [ 32  36  55]
  [ 30  33  53]
  [ 34  38  57]]

 [[ 15  39  68]
  [ 15  39  68]
  [ 18  41  71]
  ...
  [ 64  67  86]
  [ 54  56  77]
  [ 51  53  74]]

 [[ 20  42  70]
  [ 14  35  64]
  [ 29  50  79]
  ...
  [ 50  53  73]
  [ 62  64  86]
  [ 62  64  85]]]","[[[105 178 229]
  [105 178 229]
  [105 178 229]
  ...
  [ 93 177 229]
  [ 94 177 229]
  [ 95 178 230]]

 [[105 179 229]
  [105 179 229]
  [105 179 229]
  ...
  [ 96 178 230]
  [ 95 177 229]
  [ 94 177 228]]

 [[107 180 229]
  [107 180 229]
  [107 180 229]
  ...
  [ 98 179 230]
  [ 96 178 228]
  [ 96 177 227]]

 ...

 [[ 14  28  40]
  [ 18  32  46]
  [ 31  45  60]
  ...
  [ 21  34  69]
  [ 13  27  54]
  [  6  21  41]]

 [[ 17  31  42]
  [ 29  43  56]
  [ 33  47  61]
  ...
  [ 21  34  72]
  [ 17  30  59]
  [ 12  27  48]]

 [[ 33  47  58]
  [ 36  50  62]
  [ 36  51  64]
  ...
  [ 20  31  72]
  [ 17  31  61]
  [ 15  30  50]]]"
14,26381640,0,0,7,13,4105,2006,"[[[202 233 253]
  [202 233 253]
  [202 233 253]
  ...
  [198 235 253]
  [198 235 253]
  [198 235 253]]

 [[202 233 253]
  [202 233 253]
  [202 233 253]
  ...
  [199 234 253]
  [199 234 253]
  [199 234 253]]

 [[203 234 254]
  [203 234 254]
  [203 234 254]
  ...
  [200 236 254]
  [200 236 254]
  [200 236 254]]

 ...

 [[ 42  57  64]
  [ 68  83  90]
  [ 59  72  80]
  ...
  [180 122  72]
  [160  98  40]
  [135  75  43]]

 [[ 35  50  57]
  [ 42  57  64]
  [ 70  83  91]
  ...
  [193 138  78]
  [161  97  47]
  [156  94  51]]

 [[ 24  39  46]
  [ 55  70  77]
  [ 66  79  87]
  ...
  [160 106  41]
  [179 114  69]
  [152  90  38]]]","[[[212 216 215]
  [197 203 201]
  [193 203 202]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[196 202 200]
  [185 193 191]
  [179 189 188]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[193 202 201]
  [172 182 182]
  [160 172 173]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[117  99  75]
  [116  98  74]
  [109  91  68]
  ...
  [ 79  69  56]
  [ 75  63  49]
  [ 79  67  53]]

 [[119 101  77]
  [114  96  73]
  [108  90  68]
  ...
  [ 95  85  72]
  [ 87  75  61]
  [ 82  70  56]]

 [[115  97  73]
  [115  97  73]
  [122 104  82]
  ...
  [101  92  79]
  [102  91  77]
  [100  88  74]]]","[[[217 246 249]
  [215 243 246]
  [216 243 246]
  ...
  [234 252 250]
  [232 252 250]
  [232 252 250]]

 [[218 242 246]
  [205 230 234]
  [207 230 235]
  ...
  [234 252 250]
  [233 252 250]
  [232 252 250]]

 [[216 237 242]
  [211 230 235]
  [207 225 230]
  ...
  [235 251 250]
  [233 252 250]
  [233 252 250]]

 ...

 [[224 184 119]
  [218 183 123]
  [194 164 115]
  ...
  [ 37  22  11]
  [ 42  28  12]
  [ 43  31  11]]

 [[209 171 106]
  [210 177 127]
  [153 126  97]
  ...
  [ 41  25  14]
  [ 40  29  14]
  [ 37  30  12]]

 [[186 149  83]
  [152 120  76]
  [ 95  69  53]
  ...
  [ 46  29  20]
  [ 40  30  16]
  [ 33  28  11]]]"
15,26519120,2,0,8,14,18572,2013,"[[[243 243 243]
  [244 244 244]
  [245 245 245]
  ...
  [237 237 235]
  [237 237 235]
  [237 237 235]]

 [[243 243 243]
  [243 243 243]
  [244 244 244]
  ...
  [237 237 235]
  [237 237 235]
  [237 237 235]]

 [[242 242 242]
  [243 243 243]
  [244 244 244]
  ...
  [236 236 234]
  [236 236 234]
  [236 236 234]]

 ...

 [[ 15  22  40]
  [ 17  24  45]
  [ 19  25  49]
  ...
  [122  84  45]
  [127  87  47]
  [128  85  44]]

 [[ 13  20  38]
  [ 16  23  45]
  [ 20  27  51]
  ...
  [129  90  51]
  [133  91  49]
  [136  93  51]]

 [[ 17  22  41]
  [ 16  22  45]
  [ 14  21  47]
  ...
  [127  86  47]
  [127  85  43]
  [130  87  43]]]","[[[237 237 237]
  [210 210 210]
  [230 230 229]
  ...
  [248 248 246]
  [248 248 246]
  [248 248 246]]

 [[244 244 244]
  [199 199 199]
  [222 222 221]
  ...
  [248 248 246]
  [248 248 246]
  [248 248 246]]

 [[248 248 248]
  [196 196 196]
  [221 221 220]
  ...
  [247 247 245]
  [247 247 245]
  [247 247 245]]

 ...

 [[100  61  22]
  [ 94  55  16]
  [ 90  51  12]
  ...
  [137  88  47]
  [136  96  53]
  [133 101  59]]

 [[106  67  28]
  [ 96  57  18]
  [ 92  53  14]
  ...
  [135  94  57]
  [138 101  60]
  [128  94  50]]

 [[108  69  30]
  [107  68  29]
  [107  68  29]
  ...
  [120  85  49]
  [134  99  60]
  [136 102  56]]]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 252 253]
  [252 251 252]
  [254 252 253]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 252 253]
  [251 249 250]
  [254 252 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [252 250 251]
  [244 242 243]
  [241 239 240]]

 ...

 [[187 148  92]
  [179 139  83]
  [174 132  76]
  ...
  [150  98  51]
  [145  97  54]
  [122  77  36]]

 [[184 144  86]
  [181 140  84]
  [195 153  98]
  ...
  [148  98  53]
  [135  91  50]
  [131  91  54]]

 [[193 153  93]
  [191 151  94]
  [192 149  95]
  ...
  [140  91  47]
  [138  96  59]
  [106  70  36]]]"
16,26550830,0,0,2,15,7625,2010,"[[[248 248 242]
  [253 252 251]
  [193 191 197]
  ...
  [205 217 231]
  [205 217 231]
  [205 217 231]]

 [[251 250 245]
  [251 250 250]
  [222 220 225]
  ...
  [205 217 231]
  [205 217 231]
  [205 217 231]]

 [[251 250 247]
  [253 251 251]
  [243 242 244]
  ...
  [206 218 232]
  [206 218 232]
  [206 218 232]]

 ...

 [[ 31  48  42]
  [ 36  52  46]
  [ 38  55  49]
  ...
  [ 96 106  92]
  [ 97 101  89]
  [ 91  91  78]]

 [[ 17  33  27]
  [ 38  54  48]
  [ 92 109 103]
  ...
  [ 95 103  89]
  [110 113  99]
  [107 105  92]]

 [[ 24  41  35]
  [ 51  68  62]
  [ 58  75  69]
  ...
  [ 87  95  82]
  [107 110  96]
  [112 110  97]]]","[[[ 99 106 114]
  [142 149 156]
  [234 241 247]
  ...
  [217 230 246]
  [206 219 234]
  [170 183 200]]

 [[106 113 121]
  [134 140 148]
  [231 238 244]
  ...
  [211 224 239]
  [203 216 232]
  [151 164 181]]

 [[108 115 123]
  [130 137 144]
  [228 235 241]
  ...
  [204 218 232]
  [185 198 214]
  [156 169 185]]

 ...

 [[ 87  90  83]
  [ 79  82  75]
  [ 80  83  76]
  ...
  [ 47  59  60]
  [ 90 104 105]
  [103 119 120]]

 [[ 89  92  85]
  [ 68  71  64]
  [ 82  85  78]
  ...
  [ 56  68  65]
  [ 47  62  60]
  [ 50  66  65]]

 [[ 98 101  94]
  [ 97 100  93]
  [ 96  99  92]
  ...
  [ 57  69  63]
  [ 51  67  62]
  [ 51  68  64]]]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 78  88  82]
  [ 78  89  83]
  [ 70  81  75]
  ...
  [ 76  88  82]
  [ 63  76  69]
  [ 52  64  58]]

 [[ 60  69  64]
  [ 66  75  70]
  [ 64  73  68]
  ...
  [ 69  85  77]
  [ 83 100  92]
  [ 57  73  65]]

 [[ 70  79  74]
  [ 64  73  68]
  [ 53  62  57]
  ...
  [ 26  46  37]
  [ 65  85  76]
  [ 57  77  68]]]"
17,26698130,5,0,6,9,4788,2010,"[[[202 201 207]
  [195 194 204]
  [193 191 205]
  ...
  [159 157 160]
  [228 228 230]
  [211 209 222]]

 [[177 176 182]
  [197 196 205]
  [195 193 206]
  ...
  [155 153 156]
  [250 250 251]
  [210 207 221]]

 [[176 176 179]
  [197 196 202]
  [215 214 223]
  ...
  [192 190 194]
  [250 250 252]
  [197 194 210]]

 ...

 [[120 112 101]
  [116 108  97]
  [113 105  94]
  ...
  [ 95  95  87]
  [ 84  84  74]
  [ 65  65  55]]

 [[121 113 102]
  [117 109  98]
  [117 109  98]
  ...
  [ 85  85  77]
  [ 79  79  69]
  [ 77  77  67]]

 [[117 109  98]
  [117 109  98]
  [118 110  99]
  ...
  [ 67  67  59]
  [ 61  61  52]
  [ 89  89  78]]]","[[[ 91  90  96]
  [114 113 119]
  [153 152 158]
  ...
  [ 75  66  67]
  [ 71  62  67]
  [ 98  89  95]]

 [[112 111 117]
  [120 119 125]
  [132 131 137]
  ...
  [ 76  70  72]
  [ 82  75  80]
  [118 111 118]]

 [[119 118 124]
  [ 99  98 104]
  [118 117 123]
  ...
  [ 65  61  66]
  [ 94  89  96]
  [152 147 155]]

 ...

 [[ 83  80  73]
  [ 91  88  81]
  [ 91  88  81]
  ...
  [109 101  90]
  [116 108  97]
  [115 107  96]]

 [[ 86  83  76]
  [ 87  84  77]
  [ 92  89  82]
  ...
  [111 103  92]
  [114 106  95]
  [115 107  96]]

 [[ 95  92  85]
  [ 92  89  82]
  [ 92  89  82]
  ...
  [115 107  96]
  [112 104  93]
  [112 104  93]]]","[[[119 119 122]
  [117 118 119]
  [146 145 143]
  ...
  [238 239 244]
  [237 238 243]
  [236 237 242]]

 [[140 140 142]
  [ 99  99  99]
  [104 103 100]
  ...
  [231 232 237]
  [230 231 236]
  [229 230 235]]

 [[114 114 113]
  [133 133 130]
  [117 116 111]
  ...
  [228 229 234]
  [227 228 233]
  [226 227 232]]

 ...

 [[ 99  93  76]
  [ 97  90  74]
  [103  92  80]
  ...
  [108 104  92]
  [108 104  92]
  [ 93  89  77]]

 [[ 92  87  69]
  [ 94  87  71]
  [101  90  77]
  ...
  [109 105  93]
  [111 107  95]
  [109 105  93]]

 [[104  98  79]
  [ 95  87  70]
  [ 92  81  67]
  ...
  [109 105  93]
  [110 106  94]
  [111 107  95]]]"
18,26703920,0,0,6,10,7360,2009,"[[[160 167 177]
  [163 170 180]
  [158 165 175]
  ...
  [145 155 165]
  [153 165 175]
  [159 172 181]]

 [[161 168 178]
  [163 170 180]
  [159 166 176]
  ...
  [145 155 165]
  [155 168 177]
  [159 172 181]]

 [[161 168 178]
  [164 171 181]
  [159 166 176]
  ...
  [144 155 164]
  [157 170 179]
  [158 171 180]]

 ...

 [[140 141 135]
  [ 78  79  73]
  [ 34  35  29]
  ...
  [ 61  62  57]
  [ 61  60  53]
  [ 50  46  37]]

 [[148 150 140]
  [126 127 117]
  [ 56  58  48]
  ...
  [ 39  42  34]
  [ 52  51  39]
  [ 55  50  36]]

 [[143 145 131]
  [129 131 118]
  [ 63  65  52]
  ...
  [ 22  26  17]
  [ 40  39  25]
  [ 55  50  32]]]","[[[211 216 222]
  [212 217 222]
  [213 218 223]
  ...
  [127 140 149]
  [129 142 151]
  [133 146 155]]

 [[209 214 220]
  [210 215 221]
  [211 216 222]
  ...
  [127 140 149]
  [130 143 152]
  [133 146 155]]

 [[206 210 219]
  [206 211 219]
  [208 212 221]
  ...
  [127 140 149]
  [131 144 153]
  [133 146 155]]

 ...

 [[ 92  95  88]
  [139 142 135]
  [ 74  77  70]
  ...
  [ 66  67  53]
  [ 84  84  72]
  [130 130 119]]

 [[ 70  73  66]
  [101 104  97]
  [ 52  55  48]
  ...
  [ 94  95  80]
  [100 101  86]
  [104 105  89]]

 [[ 55  58  51]
  [ 58  61  54]
  [ 40  43  36]
  ...
  [127 128 112]
  [110 112  94]
  [ 91  93  73]]]","[[[188 120  64]
  [165 109  58]
  [160 123  79]
  ...
  [157 165 178]
  [158 166 179]
  [160 168 181]]

 [[182 123  74]
  [158 109  66]
  [152 121  84]
  ...
  [144 152 165]
  [139 147 160]
  [150 158 171]]

 [[173 127  91]
  [158 122  91]
  [152 132 107]
  ...
  [136 143 156]
  [134 140 154]
  [133 139 153]]

 ...

 [[122 107  88]
  [123 108  89]
  [118 103  84]
  ...
  [ 95  88  69]
  [ 90  82  63]
  [ 96  88  69]]

 [[118 103  84]
  [121 106  87]
  [118 103  84]
  ...
  [ 94  88  67]
  [ 91  83  63]
  [ 95  87  67]]

 [[116 101  82]
  [119 104  85]
  [118 103  84]
  ...
  [ 98  92  70]
  [ 99  91  70]
  [ 97  89  68]]]"
19,26736930,4,0,9,16,779,2001,"[[[243 247 250]
  [244 248 251]
  [245 249 252]
  ...
  [234 235 239]
  [234 235 239]
  [234 235 239]]

 [[243 247 250]
  [244 248 251]
  [245 249 252]
  ...
  [234 235 239]
  [234 235 239]
  [234 235 239]]

 [[239 243 246]
  [240 244 247]
  [241 245 248]
  ...
  [234 235 239]
  [234 235 239]
  [234 235 239]]

 ...

 [[112  96  74]
  [130 114  93]
  [ 88  71  52]
  ...
  [ 72  59  40]
  [ 76  63  44]
  [127 114  95]]

 [[172 156 132]
  [150 134 110]
  [ 81  64  43]
  ...
  [ 58  46  25]
  [ 79  66  46]
  [162 149 129]]

 [[152 134 110]
  [ 87  69  45]
  [ 89  71  50]
  ...
  [ 61  49  27]
  [ 73  61  39]
  [141 129 107]]]","[[[124 171 165]
  [126 172 166]
  [127 172 167]
  ...
  [240 240 248]
  [241 240 250]
  [241 238 250]]

 [[122 169 163]
  [123 169 164]
  [125 170 165]
  ...
  [243 243 251]
  [243 242 250]
  [239 238 246]]

 [[122 169 163]
  [124 170 164]
  [125 170 165]
  ...
  [238 238 244]
  [237 236 242]
  [231 229 236]]

 ...

 [[103  89  76]
  [103  89  76]
  [107  93  80]
  ...
  [ 92  80  67]
  [ 73  61  47]
  [ 46  34  20]]

 [[101  87  74]
  [105  91  78]
  [109  95  82]
  ...
  [ 99  87  74]
  [104  92  78]
  [ 92  80  66]]

 [[ 94  80  67]
  [105  91  78]
  [110  96  83]
  ...
  [111  99  86]
  [114 102  88]
  [103  91  77]]]","[[[247 248 252]
  [247 248 252]
  [247 248 252]
  ...
  [227 227 229]
  [227 227 229]
  [227 227 229]]

 [[247 248 252]
  [247 248 252]
  [247 248 252]
  ...
  [227 227 229]
  [227 227 229]
  [227 227 229]]

 [[246 247 251]
  [246 247 251]
  [246 247 251]
  ...
  [228 228 230]
  [228 228 230]
  [228 228 230]]

 ...

 [[106  93  77]
  [ 92  79  63]
  [126 113  97]
  ...
  [140 128 114]
  [133 121 105]
  [122 110  95]]

 [[ 90  77  61]
  [122 109  93]
  [132 119 103]
  ...
  [184 172 155]
  [169 158 139]
  [130 119 100]]

 [[113 100  84]
  [130 117 101]
  [ 78  65  49]
  ...
  [177 166 147]
  [180 169 149]
  [172 161 140]]]"
20,26803230,0,0,10,17,30785,2019,"[[[236 237 239]
  [235 236 238]
  [233 234 236]
  ...
  [227 226 221]
  [227 226 221]
  [227 226 221]]

 [[232 233 235]
  [231 232 234]
  [231 232 234]
  ...
  [241 240 237]
  [240 240 237]
  [240 240 236]]

 [[214 215 218]
  [216 217 219]
  [218 219 221]
  ...
  [178 178 180]
  [178 178 181]
  [178 179 181]]

 ...

 [[186 167 137]
  [188 169 139]
  [185 166 136]
  ...
  [182 158 120]
  [183 158 118]
  [163 137  97]]

 [[183 164 134]
  [187 168 138]
  [192 173 143]
  ...
  [190 166 128]
  [178 153 115]
  [146 121  81]]

 [[184 165 135]
  [191 172 142]
  [193 174 144]
  ...
  [192 169 132]
  [184 160 122]
  [159 133  94]]]","[[[211 214 216]
  [209 212 214]
  [204 206 209]
  ...
  [225 225 227]
  [219 219 221]
  [219 219 221]]

 [[235 236 237]
  [233 234 235]
  [236 236 238]
  ...
  [237 237 239]
  [237 237 239]
  [237 237 238]]

 [[199 199 198]
  [217 216 215]
  [217 217 216]
  ...
  [223 223 226]
  [225 224 228]
  [225 224 227]]

 ...

 [[157 131  96]
  [139 111  77]
  [142 112  79]
  ...
  [113  93  72]
  [ 82  65  46]
  [ 72  57  41]]

 [[140 111  77]
  [146 118  84]
  [144 114  80]
  ...
  [105  86  65]
  [ 74  57  38]
  [ 80  66  50]]

 [[146 117  83]
  [158 129  95]
  [148 118  84]
  ...
  [100  81  60]
  [ 81  66  46]
  [ 89  76  60]]]","[[[145 149 158]
  [127 131 140]
  [119 126 136]
  ...
  [174 173 178]
  [169 168 173]
  [180 179 184]]

 [[207 212 218]
  [196 201 208]
  [188 195 203]
  ...
  [226 225 228]
  [241 240 244]
  [248 247 250]]

 [[211 216 220]
  [208 213 217]
  [202 209 213]
  ...
  [174 173 177]
  [168 167 172]
  [157 156 161]]

 ...

 [[203 176 135]
  [181 154 114]
  [172 147 108]
  ...
  [181 157 123]
  [180 156 122]
  [202 178 144]]

 [[185 158 115]
  [179 152 110]
  [183 157 118]
  ...
  [192 168 133]
  [178 154 119]
  [186 162 127]]

 [[181 154 109]
  [188 161 119]
  [187 162 122]
  ...
  [199 175 139]
  [184 160 124]
  [155 131  95]]]"
